Artist,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Views,Likes,Comments
Rubén Blades,0.591,0.785,9,-7.768,0.161,0.161,0,0.126,0.785,106.002,24706327,557111,17598
Rubén Blades,0.595,0.574,2,-7.411,0.11,0.789,9.53E-05,0.209,0.825,94.904,10028267,90657,1915
Rubén Blades,0.753,0.59,7,-9.622,0.0357,0.449,0.0104,0.153,0.863,88.786,10833262,50784,1417
Rubén Blades,0.658,0.541,11,-7.73,0.0585,0.797,1.84E-06,0.456,0.7,103.176,1118613,3541,314
Rubén Blades,0.769,0.537,1,-8.465,0.0924,0.502,0,0.105,0.725,88.068,653221,24417,915
Rubén Blades,0.566,0.699,11,-4.514,0.161,0.516,1.27E-06,0.239,0.759,93.034,10028267,90657,1915
Rubén Blades,0.492,0.477,0,-8.824,0.0545,0.656,0.000512,0.208,0.712,122.038,357404,7265,210
Rubén Blades,0.796,0.65,4,-6.642,0.0403,0.576,5.05E-06,0.0948,0.901,143.848,27859,228,19
Rubén Blades,0.732,0.613,2,-7.24,0.0398,0.841,0.00257,0.0559,0.874,149.089,2792198,12412,630
Rubén Blades,0.699,0.53,7,-11.52,0.0373,0.485,9.87E-06,0.0554,0.922,135.706,1096493,5031,332
Vengaboys,0.801,0.948,11,-4.623,0.0386,0.0117,0.457,0.025,0.968,138.489,199130128,1406117,47025
Vengaboys,0.785,0.931,8,-4.813,0.0465,0.0148,0.637,0.0459,0.969,135.986,177097830,1226717,39879
Vengaboys,0.786,0.876,1,-4.899,0.0362,0.0114,0.000784,0.0796,0.966,103.983,85626254,318094,13146
Vengaboys,0.789,0.959,6,-5.806,0.0629,0.000366,0.768,0.0366,0.921,136.006,42463158,273984,7313
Vengaboys,0.751,0.901,2,-5.802,0.0328,0.0504,0.00308,0.0395,0.973,124.017,170015035,904871,21010
Vengaboys,0.828,0.916,6,-5.38,0.0717,0.00488,0.851,0.457,0.645,135.008,42463158,273984,7313
Vengaboys,0.591,0.824,0,-5.932,0.0528,0.00122,0.746,0.196,0.965,137.015,34340532,189223,9156
Vengaboys,0.651,0.983,6,-3.201,0.0904,0.00519,0.566,0.307,0.211,140.94,18867,695,38
Vengaboys,0.704,0.946,0,-4.74,0.0356,0.000217,0.246,0.0478,0.869,138.013,69113747,325357,9015
Vengaboys,0.805,0.981,1,-3.672,0.0406,0.063,0.0142,0.349,0.981,129.997,388266,3708,10
Killswitch Engage,0.197,0.956,10,-2.908,0.0663,7.61E-05,0.00992,0.261,0.209,177.018,32053913,213946,14436
Killswitch Engage,0.369,0.995,0,-2.584,0.12,7.60E-05,0.00589,0.241,0.27,185.985,42600278,231933,19164
Killswitch Engage,0.469,0.976,0,-3.569,0.111,0.000287,0.217,0.0636,0.222,124.001,27144837,201872,7928
Killswitch Engage,0.447,0.993,7,-3.022,0.111,1.56E-05,0.027,0.474,0.108,140.018,602297,7652,509
Killswitch Engage,0.486,0.959,0,-3.857,0.0485,0.000203,0.0259,0.173,0.527,84.997,20425758,119037,8136
Killswitch Engage,0.499,0.963,5,-2.729,0.0578,6.53E-05,0.000507,0.608,0.16,123.981,20938656,109646,6041
Killswitch Engage,0.412,0.962,7,-6.813,0.0535,3.10E-05,0.00458,0.241,0.633,75.028,2026129,37012,1647
Killswitch Engage,0.384,0.979,2,-2.451,0.107,2.56E-05,6.51E-05,0.788,0.303,179.948,10735495,84887,3963
Killswitch Engage,0.481,0.979,2,-6.707,0.0603,3.31E-05,2.66E-05,0.386,0.108,104.015,14416933,209171,16371
Killswitch Engage,0.441,0.943,3,-4.996,0.138,0.000506,0.0397,0.122,0.142,177.971,21783959,112433,9766
Christopher Cross,0.526,0.515,9,-11.169,0.0389,0.169,0.000816,0.181,0.518,136.543,4071426,47681,2826
Christopher Cross,0.469,0.186,9,-20.701,0.0349,0.642,0.000126,0.204,0.178,149.136,35377373,272605,15162
Christopher Cross,0.669,0.702,0,-13.647,0.0439,0.335,0.000545,0.0962,0.823,124.339,38490453,193022,12557
Christopher Cross,0.713,0.21,6,-23.74,0.0434,0.167,0,0.194,0.551,132.722,679752,9962,597
Christopher Cross,0.505,0.0357,1,-27.683,0.0305,0.823,1.12E-06,0.134,0.184,172.064,44559,589,43
Christopher Cross,0.673,0.354,6,-14.689,0.0317,0.256,8.84E-05,0.11,0.296,123.139,992630,2194,286
Christopher Cross,0.768,0.637,4,-14.218,0.0385,0.198,0.00342,0.292,0.86,128.458,698455,4978,54
Christopher Cross,0.738,0.691,4,-11.681,0.0291,0.476,0.00315,0.0596,0.923,120.227,7462,70,7
Christopher Cross,0.711,0.406,11,-17.581,0.0322,0.73,0.0538,0.0514,0.658,120.31,242335,762,88
Christopher Cross,0.646,0.436,4,-13.199,0.0401,0.26,4.53E-05,0.0998,0.609,121.98,494794,3709,99
James Newton Howard,0.213,0.0743,9,-18.071,0.0408,0.344,3.45E-05,0.212,0.145,53.863,43464651,529026,15639
James Newton Howard,0.082,0.0158,9,-33.355,0.0466,0.976,0.988,0.0855,0.0377,170.441,133983,2098,14
James Newton Howard,0.439,0.278,4,-20.265,0.0303,0.873,0.929,0.116,0.191,150.176,375227,5584,264
James Newton Howard,0.3,0.289,10,-17.109,0.0557,0.688,0.683,0.0772,0.0492,129.673,491057,2241,276
James Newton Howard,0.123,0.0723,7,-27.06,0.0394,0.847,0.933,0.0837,0.0364,150.019,21177,412,20
James Newton Howard,0.187,0.0315,4,-25.473,0.0382,0.855,0.819,0.0861,0.0533,141.74,54547,430,0
James Newton Howard,0.507,0.488,8,-15.063,0.0449,0.192,0.76,0.111,0.0369,103.023,226314,3412,124
James Newton Howard,0.277,0.182,2,-19.69,0.034,0.492,0.782,0.125,0.0357,96.008,22643106,163575,8786
James Newton Howard,0.443,0.165,2,-20.735,0.0307,0.658,0.927,0.358,0.106,78.882,526467,2815,134
James Newton Howard,0.172,0.0406,2,-24.294,0.0381,0.983,0.985,0.0703,0.0371,104.994,677056,9568,682
Die Ärzte,0.563,0.792,10,-4.885,0.035,0.0532,2.86E-06,0.107,0.176,105.463,683061,11434,341
Die Ärzte,0.81,0.737,11,-5.659,0.0341,0.0867,0,0.0982,0.736,132.99,13075183,77010,1907
Die Ärzte,0.602,0.861,7,-9.999,0.0461,0.0162,0.000119,0.511,0.724,94.361,2030020,11196,442
Die Ärzte,0.317,0.787,2,-6.719,0.088,0.11,0,0.322,0.426,168.146,12431443,74131,3990
Die Ärzte,0.518,0.886,10,-6.016,0.0431,0.000578,0,0.0689,0.535,108.074,11656852,53657,
Die Ärzte,0.591,0.969,11,-4.551,0.049,0.0455,0.00139,0.399,0.961,152.09,17184194,98899,5574
Die Ärzte,0.731,0.671,0,-11.837,0.0419,0.416,1.03E-06,0.148,0.824,140.362,4808790,16907,513
Die Ärzte,0.678,0.826,7,-4.775,0.036,0.0182,0,0.327,0.756,95.934,6402385,29290,1202
Die Ärzte,0.455,0.948,5,-3.366,0.0577,0.0046,3.19E-06,0.361,0.429,100.666,4230996,16770,455
Die Ärzte,0.478,0.763,8,-6.212,0.0337,0.00457,1.77E-05,0.105,0.216,160.043,1688808,5537,202
Poison,0.533,0.637,6,-5.571,0.0323,0.16,1.12E-05,0.369,0.292,140.167,45501705,410164,8186
Poison,0.576,0.974,1,-2.785,0.0828,0.0202,0,0.348,0.531,129.088,25037993,159215,5749
Poison,0.574,0.93,1,-2.949,0.0413,0.0657,7.78E-06,0.108,0.69,92.303,9079256,60682,2071
Poison,0.491,0.957,11,-3.67,0.096,0.00853,0.000879,0.371,0.635,158.067,42972317,232907,8444
Poison,0.509,0.935,6,-3.633,0.0493,0.00864,1.17E-06,0.255,0.501,148.062,61,5,0
Poison,0.52,0.711,3,-5.009,0.0386,0.266,1.09E-05,0.148,0.226,133.947,58481264,317905,10015
Poison,0.287,0.84,6,-3.947,0.0404,0.0551,0.0225,0.21,0.648,202.903,17173859,94984,3849
Poison,0.551,0.969,6,-2.41,0.0373,0.0727,7.55E-05,0.0991,0.431,136.507,10526438,48525,2123
Poison,0.534,0.931,1,-3.606,0.0613,0.0185,0,0.193,0.832,150.359,8647302,48772,1220
Poison,0.404,0.779,1,-3.199,0.0298,0.0181,0.00139,0.0929,0.373,78.838,10300177,61545,3034
Franz Liszt,0.343,0.0342,8,-25.591,0.0406,0.991,0.92,0.1,0.0378,60.228,18671,325,7
Franz Liszt,0.279,0.0292,8,-26.804,0.0406,0.987,0.902,0.104,0.0338,136.732,13097479,197984,8404
Franz Liszt,0.368,0.00363,1,-36.759,0.035,0.993,0.922,0.137,0.085,69.363,86725,1192,4
Franz Liszt,0.209,0.00299,2,-33.974,0.0491,0.992,0.955,0.104,0.039,66.685,84507,1549,77
Franz Liszt,0.407,0.00616,7,-35.91,0.0384,0.994,0.949,0.0721,0.162,95.761,1983,58,0
Franz Liszt,0.341,0.0142,2,-28.293,0.0388,0.993,0.921,0.113,0.0384,76.382,9990324,69656,3449
Franz Liszt,0.269,0.00229,1,-39.158,0.0372,0.986,0.868,0.174,0.0882,69.659,5363,286,20
Franz Liszt,0.203,0.00399,1,-35.638,0.0405,0.985,0.922,0.111,0.0779,74.253,1697627,13946,582
Franz Liszt,0.28,0.287,8,-22.167,0.0367,0.931,0.888,0.0762,0.509,87.953,131363,3044,83
Franz Liszt,0.337,0.143,8,-15.142,0.0425,0.993,0.903,0.1,0.038,70.326,35249347,285981,10795
Soprano,0.588,0.945,0,-2.72,0.351,0.0721,0,0.25,0.557,139.75,197787720,700972,34674
Soprano,0.693,0.903,5,-4.355,0.313,0.00809,0,0.111,0.656,146.015,189924119,686694,25774
Soprano,0.909,0.797,5,-4.827,0.208,0.155,0,0.166,0.834,128.064,271732183,1152959,35727
Soprano,0.8,0.641,0,-4.149,0.185,0.00554,0,0.0662,0.917,160.961,31135337,196781,5422
Soprano,0.641,0.683,7,-5.549,0.043,0.409,1.71E-06,0.203,0.303,90.039,142000287,709283,41243
Soprano,0.659,0.92,11,-5.169,0.173,0.0617,0,0.139,0.546,166.884,2993378,35488,1624
Soprano,0.746,0.912,0,-4.133,0.0547,0.091,0,0.0607,0.71,94.015,173344169,546283,25713
Soprano,0.767,0.851,8,-1.765,0.254,0.0521,0,0.0971,0.555,132.083,15403799,113078,3207
Soprano,0.465,0.733,11,-6.935,0.444,0.495,0,0.0903,0.466,92.411,85897852,449954,24342
Soprano,0.573,0.605,6,-5.932,0.205,0.592,0,0.146,0.354,113.302,15035045,177852,4001
Sarah McLachlan,0.532,0.0744,1,-16.092,0.0355,0.949,1.22E-05,0.106,0.125,117.131,47928491,228873,11212
Sarah McLachlan,0.386,0.175,5,-12.038,0.043,0.984,0,0.0868,0.235,67.195,12416969,164587,0
Sarah McLachlan,0.44,0.352,9,-8.547,0.0321,0.871,0.00222,0.103,0.442,186.576,798936,,136
Sarah McLachlan,0.256,0.217,0,-13.003,0.0378,0.873,9.27E-06,0.12,0.161,176.524,131260,687,32
Sarah McLachlan,0.571,0.552,5,-8.766,0.0439,0.666,0,0.651,0.792,91.836,6233174,25884,1483
Sarah McLachlan,0.526,0.37,3,-10.535,0.025,0.722,0,0.157,0.251,76.002,7023713,44374,2581
Sarah McLachlan,0.505,0.518,2,-8.601,0.023,0.403,0,0.129,0.472,81.019,11789023,69446,4729
Sarah McLachlan,0.606,0.353,9,-11.484,0.0315,0.763,0.000578,0.0778,0.179,140.057,34086587,142301,9522
Sarah McLachlan,0.519,0.431,7,-9.905,0.0314,0.786,0.000231,0.101,0.276,111.932,608137,4179,195
Sarah McLachlan,0.332,0.136,7,-14.99,0.0356,0.972,1.67E-05,0.129,0.166,80.629,1711619,8102,430
Allman Brothers Band,0.585,0.532,7,-9.673,0.0268,0.209,0.00797,0.227,0.68,94.461,1984899,14628,796
Allman Brothers Band,0.349,0.692,1,-11.691,0.0338,0.462,0.00266,0.197,0.952,179.396,2344186,30200,1004
Allman Brothers Band,0.533,0.362,4,-14.791,0.0244,0.478,0.245,0.0857,0.45,82.993,917354,13296,332
Allman Brothers Band,0.487,0.2,11,-21.64,0.0448,0.973,0.935,0.109,0.582,92.061,204313,1993,190
Allman Brothers Band,0.345,0.745,2,-11.021,0.0327,0.365,0.735,0.19,0.879,105.058,2776675,20012,1344
Allman Brothers Band,0.453,0.607,3,-13.4,0.0345,0.337,0.0237,0.0998,0.724,91.468,13235,282,20
Allman Brothers Band,0.491,0.47,4,-13.45,0.0264,0.747,0.747,0.128,0.846,93.964,8402964,36473,3386
Allman Brothers Band,0.476,0.556,10,-6.501,0.0274,0.125,0.0117,0.0898,0.559,135.624,19802113,101245,5009
Allman Brothers Band,0.315,0.64,4,-9.256,0.0339,0.329,0.341,0.0879,0.583,97.968,11944301,87071,9699
Allman Brothers Band,0.303,0.741,7,-7.833,0.0461,0.2,6.88E-05,0.909,0.312,128.001,418612,6117,462
El Barrio,0.632,0.944,1,-3.065,0.0476,0.239,0,0.125,0.934,166.925,12972173,46523,934
El Barrio,0.579,0.819,7,-4.931,0.105,0.203,0,0.474,0.716,169.96,493949,3653,16
El Barrio,0.81,0.707,3,-3.544,0.13,0.293,0,0.154,0.817,139.987,982201,7498,76
El Barrio,0.579,0.441,4,-10.511,0.0427,0.739,0.000313,0.105,0.289,155.969,15771239,67712,1340
El Barrio,0.78,0.942,7,-4.819,0.0477,0.133,7.36E-06,0.108,0.938,108.512,1598549,4190,52
El Barrio,0.82,0.953,0,-5.613,0.0888,0.42,0,0.6,0.881,109.028,1198250,4423,91
El Barrio,0.553,0.835,5,-4.144,0.0548,0.124,0,0.109,0.383,164.961,1483920,20044,839
El Barrio,0.792,0.827,2,-5.009,0.167,0.489,0,0.275,0.687,120.048,762809,6037,33
El Barrio,0.65,0.89,10,-3.93,0.201,0.156,0,0.235,0.793,167.008,702427,3859,21
El Barrio,0.665,0.882,1,-2.722,0.104,0.214,0,0.0651,0.559,167.993,542022,3608,24
Natalie Cole,0.685,0.623,8,-11.146,0.042,0.228,0.00234,0.0295,0.896,126.739,1813495,14826,476
Natalie Cole,0.595,0.546,2,-6.251,0.0267,0.633,0.00422,0.0697,0.255,131.136,938485,10229,684
Natalie Cole,0.286,0.288,5,-13.369,0.028,0.85,0.000138,0.0798,0.142,85.691,2082831,27090,771
Natalie Cole,0.58,0.3,0,-13.032,0.0325,0.819,5.97E-06,0.193,0.18,115.393,11951,192,9
Natalie Cole,0.672,0.424,9,-8.527,0.0305,0.77,2.00E-06,0.205,0.486,111.914,252740,1972,24
Natalie Cole,0.671,0.417,11,-10.209,0.21,0.402,0,0.12,0.331,133.557,166173,1978,36
Natalie Cole,0.399,0.0971,0,-14.966,0.0285,0.863,3.83E-06,0.0715,0.135,68.897,59548,510,5
Natalie Cole,0.577,0.336,7,-12.103,0.044,0.543,0,0.11,0.589,78.884,3824093,16666,445
Natalie Cole,0.667,0.241,5,-16.276,0.0428,0.514,0.000172,0.079,0.651,75.022,150874,902,27
Natalie Cole,0.167,0.154,0,-16.232,0.0353,0.565,8.25E-05,0.102,0.156,76.119,108981,1651,41
Ronan Keating,0.461,0.448,7,-10.665,0.0246,0.161,1.18E-06,0.0811,0.418,173.86,90719097,474597,14595
Ronan Keating,0.555,0.496,10,-6.136,0.028,0.333,0,0.0956,0.27,79.01,91838214,416376,15450
Ronan Keating,0.655,0.791,0,-8.923,0.0302,0.1,0.000124,0.334,0.862,118.981,612775,7300,463
Ronan Keating,0.444,0.526,7,-6.919,0.0277,0.28,3.87E-06,0.116,0.246,138.08,265175,2279,65
Ronan Keating,0.541,0.899,1,-6.261,0.0633,0.0178,2.95E-06,0.286,0.829,106.676,4980247,23287,934
Ronan Keating,0.496,0.474,10,-8.687,0.0261,0.255,6.46E-06,0.166,0.382,82.977,18949775,83813,3292
Ronan Keating,0.607,0.421,9,-8.319,0.0308,0.464,0,0.218,0.302,71.959,13054556,57247,2600
Ronan Keating,0.706,0.73,0,-7.981,0.035,0.0139,0,0.232,0.421,119.029,214004,2986,247
Ronan Keating,0.5,0.608,2,-9.859,0.0306,0.145,0.0136,0.0724,0.485,142.008,4387076,12858,432
Ronan Keating,0.439,0.603,1,-6.917,0.03,0.0208,0.00105,0.0991,0.267,155.111,4085038,14503,988
Jackson Browne,0.48,0.626,5,-8.406,0.0294,0.266,5.70E-05,0.0857,0.542,75.63,44851,823,70
Jackson Browne,0.541,0.711,9,-13.492,0.0383,0.0635,0.0201,0.719,0.588,136.58,6663889,53197,2403
Jackson Browne,0.603,0.765,7,-8.265,0.0275,0.0974,0.296,0.11,0.72,107.068,1719540,14770,644
Jackson Browne,0.741,0.742,2,-7.822,0.0269,0.146,1.64E-05,0.106,0.889,116.951,117469,1872,149
Jackson Browne,0.472,0.357,5,-11.333,0.0284,0.516,0.00363,0.114,0.28,138.212,1025413,12278,680
Jackson Browne,0.62,0.529,7,-7.976,0.0306,0.158,0,0.228,0.63,103.18,3766398,20331,1821
Jackson Browne,0.516,0.319,7,-11.709,0.0343,0.739,0.000983,0.129,0.305,105.704,6346976,42028,3386
Jackson Browne,0.303,0.741,7,-7.833,0.0461,0.2,6.88E-05,0.909,0.312,128.001,20748849,111892,6128
Jackson Browne,0.321,0.329,0,-9.724,0.0293,0.613,0.000305,0.0846,0.213,165.399,1239582,12201,302
Jackson Browne,0.531,0.561,7,-10.218,0.0275,0.044,2.10E-06,0.5,0.367,138.335,1148220,11090,684
Kelis,0.891,0.77,1,-6.124,0.0439,0.00862,0.0315,0.155,0.819,112.997,50161049,631158,20214
Kelis,0.97,0.738,1,-3.381,0.132,0.0369,0.000384,0.324,0.961,107.166,69063095,361019,6023
Kelis,0.712,0.689,1,-5.286,0.128,0.141,0,0.657,0.49,82.98,33900907,665366,21188
Kelis,0.779,0.963,2,-2.125,0.0399,0.0334,0.493,0.664,0.759,127.941,53579607,218070,13950
Kelis,0.686,0.855,11,-6.6,0.116,0.0252,0,0.037,0.763,176.002,8990761,52147,
Kelis,0.903,0.728,10,-6.716,0.177,0.0498,0.00968,0.0495,0.814,101.967,314836,21111,1517
Kelis,0.906,0.624,4,-5.556,0.179,0.000185,6.21E-06,0.0608,0.775,84.009,35942949,330234,8744
Kelis,0.81,0.504,2,-9.603,0.0498,0.0196,0.0464,0.295,0.532,93.008,149811,2758,29
Kelis,0.848,0.691,7,-6.775,0.093,0.0512,0.00803,0.0723,0.922,92.996,8593948,86014,5213
Kelis,0.688,0.843,11,-4.732,0.0475,0.0664,0.00154,0.109,0.787,128.009,19062654,77767,6987
Fiona Apple,0.709,0.446,0,-9.904,0.037,0.716,2.39E-05,0.11,0.843,140.993,11553281,99602,3393
Fiona Apple,0.595,0.804,7,-7.911,0.0326,0.0129,1.97E-05,0.299,0.586,89.846,43678188,311563,16916
Fiona Apple,0.578,0.481,4,-10.545,0.0317,0.431,0.00299,0.0951,0.548,129.881,1145635,41418,1556
Fiona Apple,0.64,0.494,0,-8.14,0.0602,0.295,4.80E-06,0.248,0.547,119.854,791403,10049,409
Fiona Apple,0.324,0.211,0,-14.223,0.0287,0.944,0.0031,0.118,0.199,146.367,436321,9845,426
Fiona Apple,0.528,0.504,9,-8.821,0.09,0.559,0.0414,0.0936,0.712,141.369,2135027,26953,1402
Fiona Apple,0.682,0.729,6,-10.293,0.0528,0.259,0.0105,0.123,0.536,89.886,2100217,15893,785
Fiona Apple,0.692,0.4,10,-9.767,0.0349,0.212,1.55E-05,0.559,0.328,130.228,167303,1672,51
Fiona Apple,0.298,0.52,2,-7.297,0.0303,0.265,0,0.165,0.223,74.131,10139624,77202,2923
Fiona Apple,0.725,0.575,2,-9.769,0.0511,0.0301,4.84E-05,0.136,0.757,144.157,7011159,57963,2109
Cássia Eller,0.411,0.405,7,-10.719,0.0453,0.63,0,0.71,0.299,143.139,1027,42,5
Cássia Eller,0.3,0.7,2,-6.567,0.036,0.53,0,0.186,0.398,165.664,24585628,105246,34
Cássia Eller,0.673,0.922,0,-6.533,0.0986,0.281,0,0.768,0.775,135.259,112130970,619313,22154
Cássia Eller,0.424,0.713,0,-7.406,0.0504,0.533,0,0.741,0.459,151.605,333759,5412,132
Cássia Eller,0.396,0.469,9,-4.975,0.0305,0.253,0,0.112,0.119,71.915,3727764,57267,1446
Cássia Eller,0.503,0.794,0,-4.228,0.0336,0.218,0,0.265,0.446,145.886,5431084,51604,2447
Cássia Eller,0.542,0.688,2,-5.882,0.0322,0.11,0,0.168,0.214,132.993,1297501,22057,483
Cássia Eller,0.496,0.766,7,-7.515,0.0401,0.628,3.88E-06,0.797,0.306,97.027,763883,11707,373
Cássia Eller,0.19,0.352,9,-10.434,0.0308,0.537,0,0.165,0.174,49.286,4720508,67676,1495
Cássia Eller,0.502,0.655,3,-5.547,0.0264,0.166,0,0.0742,0.466,91.035,442645,8500,175
Philharmonia Orchestra,0.299,0.142,2,-15.134,0.0369,0.965,0.113,0.111,0.123,76.748,4747943,158920,2714
Philharmonia Orchestra,0.32,0.291,11,-12.972,0.0394,0.963,0.000457,0.102,0.0783,102.281,16821948,236575,9893
Philharmonia Orchestra,0.209,0.0402,7,-27.175,0.047,0.931,0.0588,0.0869,0.0514,95.939,4738,53,1
Philharmonia Orchestra,0.165,0.223,8,-13.919,0.0403,0.973,0.00129,0.0771,0.081,91.495,1835998,14504,693
Philharmonia Orchestra,0.351,0.206,1,-22.657,0.0597,0.797,0.255,0.0738,0.0839,130.415,83642,982,6
Philharmonia Orchestra,0.249,0.24,2,-12.083,0.0348,0.979,0.0117,0.0935,0.0697,71.431,191814,3880,2
Philharmonia Orchestra,0.222,0.0977,8,-16.746,0.0396,0.974,0.0711,0.152,0.0885,82.077,545183,7073,28
Philharmonia Orchestra,0.351,0.232,0,-15.058,0.0437,0.983,0.839,0.218,0.202,85.144,598936,6441,369
Philharmonia Orchestra,0.233,0.232,4,-13.085,0.0477,0.983,0.000319,0.0856,0.0396,172.243,7729,88,3
Philharmonia Orchestra,0.235,0.144,2,-11.303,0.0449,0.975,7.53E-05,0.163,0.0387,78.639,167840,1233,57
Kirk Franklin,0.566,0.652,7,-5.832,0.0325,0.33,0,0.354,0.267,120.069,4330060,105495,9044
Kirk Franklin,0.389,0.786,0,-4.392,0.138,0.216,8.23E-06,0.198,0.482,178.103,17472482,226622,8362
Kirk Franklin,0.745,0.753,1,-2.408,0.164,0.223,0,0.705,0.589,144.057,126381978,915730,35548
Kirk Franklin,0.739,0.668,1,-5.464,0.246,0.184,0,0.0869,0.742,97.097,41586964,405581,13103
Kirk Franklin,0.433,0.687,3,-7.358,0.12,0.547,0,0.185,0.385,137.724,1962246,43102,2131
Kirk Franklin,0.388,0.782,5,-6.237,0.155,0.212,0,0.282,0.463,84.038,7041563,113964,3847
Kirk Franklin,0.609,0.875,5,-5.867,0.0951,0.109,0,0.7,0.725,84.004,16003096,145117,811
Kirk Franklin,0.81,0.72,1,-4.793,0.0503,0.0138,0,0.221,0.805,121.984,55322,1537,0
Kirk Franklin,0.632,0.717,0,-8.307,0.039,0.138,0.00149,0.0685,0.77,153.942,50785213,266841,8371
Kirk Franklin,0.669,0.908,5,-6.234,0.175,0.183,0,0.868,0.47,136.057,6568707,102172,3104
Hector & Tito,0.786,0.819,0,-5.062,0.108,0.207,0,0.0969,0.775,94.002,,,
Hector & Tito,0.849,0.922,6,-6.604,0.0684,0.0275,0.00862,0.0809,0.71,93.001,,,
Hector & Tito,0.804,0.54,4,-12.861,0.0682,0.196,0,0.123,0.799,93.997,,,
Hector & Tito,0.588,0.771,8,-5.125,0.0954,0.202,9.12E-06,0.117,0.657,179.968,55172,644,77
Hector & Tito,0.793,0.697,9,-8.833,0.267,0.265,0,0.181,0.385,94.972,,,
Hector & Tito,0.596,0.633,1,-13.723,0.525,0.0259,0,0.0417,0.82,96.865,,,
Hector & Tito,0.619,0.886,1,-5.175,0.0605,0.189,0,0.389,0.55,95.25,,,
Hector & Tito,0.819,0.91,10,-5.603,0.111,0.011,0,0.0993,0.719,98.001,,,
Hector & Tito,0.815,0.838,8,-7.08,0.0641,0.0514,0.0133,0.0896,0.819,89.995,,,
Hector & Tito,0.841,0.727,1,-7.877,0.182,0.0943,0,0.603,0.491,93.71,,,
The Lyndhurst Orchestra,0.194,0.11,6,-23.824,0.0396,0.859,0.888,0.117,0.0395,68.079,10181,208,2
The Lyndhurst Orchestra,0.286,0.217,9,-18.805,0.0336,0.602,0.099,0.104,0.0389,138.225,68211565,383895,11587
The Lyndhurst Orchestra,0.12,0.0735,9,-25.284,0.0436,0.709,0.765,0.137,0.0378,87.657,49017269,223993,14442
The Lyndhurst Orchestra,0.189,0.0297,11,-33.478,0.0376,0.984,0.831,0.104,0.0855,81.635,206631,1521,6
The Lyndhurst Orchestra,0.0876,0.0504,4,-29.69,0.0387,0.755,0.95,0.112,0.0912,170.05,10181,208,2
The Lyndhurst Orchestra,0.171,0.145,8,-23.408,0.041,0.842,0.93,0.12,0.0395,78.36,,,
The Lyndhurst Orchestra,0.436,0.00358,2,-29.557,0.0827,0.778,0.556,0.11,0.15,173.788,10181,208,2
The Lyndhurst Orchestra,0.401,0.377,0,-14.317,0.0387,0.664,0.913,0.117,0.103,84.332,9914343,28036,2083
The Lyndhurst Orchestra,0.0947,0.0123,4,-31.129,0.0478,0.962,0.319,0.102,0.0366,86.902,648,13,0
The Lyndhurst Orchestra,0.192,0.0163,2,-35.796,0.0391,0.812,0.963,0.121,0.0357,100.074,10181,208,2
The Pointer Sisters,0.59,0.868,5,-5.832,0.048,0.0962,0.000322,0.442,0.798,184.348,20580617,169486,5252
The Pointer Sisters,0.846,0.826,10,-7.909,0.098,0.0867,0,0.12,0.813,134.454,26675196,145519,6547
The Pointer Sisters,0.826,0.558,6,-7.766,0.0322,0.403,1.94E-05,0.0631,0.359,110.77,7369706,63865,3800
The Pointer Sisters,0.65,0.615,1,-9.332,0.0342,0.201,0.00235,0.0805,0.637,118.294,3969377,30379,1091
The Pointer Sisters,0.871,0.736,0,-7.896,0.0675,0.22,0.000725,0.0894,0.967,115.149,480307,4657,185
The Pointer Sisters,0.752,0.839,9,-6.879,0.0503,0.0236,0,0.263,0.864,104.794,7911414,57959,3184
The Pointer Sisters,0.803,0.656,5,-7.53,0.0556,0.0934,0,0.324,0.926,110.544,120156,2698,406
The Pointer Sisters,0.627,0.843,11,-7.677,0.0952,0.16,0.000192,0.0554,0.494,106.817,289122,3046,195
The Pointer Sisters,0.398,0.799,3,-10.403,0.0468,0.0623,0,0.56,0.689,150.914,80755,599,43
The Pointer Sisters,0.605,0.702,5,-8.057,0.0348,0.0121,0.0132,0.103,0.864,183.001,403868,5347,6
Gala,0.704,0.861,2,-4.221,0.0493,0.587,0.0615,0.0992,0.636,128.99,192034757,1293160,46171
Gala,0.611,0.925,0,-5.706,0.045,0.0246,0.171,0.152,0.501,135.995,2913552,35218,55
Gala,0.751,0.836,0,-4.486,0.0815,0.287,0.216,0.0758,0.647,128.988,192034757,1293160,46171
Gala,0.658,0.831,5,-6.527,0.0299,0.000431,0.0342,0.177,0.695,129.067,9210,155,0
Gala,0.692,0.769,4,-6.132,0.0362,0.00269,0.0635,0.113,0.828,128.977,14532010,84848,2608
Gala,0.618,0.249,10,-11.026,0.0283,0.776,2.45E-05,0.0967,0.41,95.134,71590,1169,0
Gala,0.755,0.944,0,-5.812,0.046,0.00803,0.0339,0.146,0.693,129.029,1010,12,0
Gala,0.63,0.666,8,-7.468,0.0352,7.36E-05,0.00313,0.418,0.906,95.975,7339474,60626,1286
Gala,0.732,0.878,4,-5.269,0.0317,0.0023,0.0167,0.259,0.906,131.969,599990,3748,130
Gala,0.746,0.672,5,-11.438,0.0402,0.0269,0.00012,0.124,0.484,129.031,7626031,46391,1249
Ying Yang Twins,0.884,0.697,11,-6.022,0.128,0.0509,0,0.094,0.322,101.965,94999621,523563,11123
